run_id,distance_m,group,frame,sensor,arrival_monotonic,message_stamp,detected,measured_distance_m,signed_error_m,valid_count,inf_count,nan_count,tf_ok,contact_events_in_group
blind_zone_20260814_125953,1.20005053866559,1,1,scan,96840.878431305,846.813,True,1.1998043307116957,-0.00024620795389429517,465,255,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,2,scan,96841.013034252,846.952,True,1.1986180894440648,-0.0014324492215251894,466,254,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,3,scan,96841.179581928,847.091,True,1.1956235250204899,-0.00442701364510012,465,255,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,4,scan,96841.346025449,847.235,True,1.199944290174432,-0.00010624849115803414,466,254,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,5,scan,96841.489172754,847.377,True,1.1991606963124897,-0.0008898423531003008,466,254,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,6,scan,96841.963010257,847.818,True,1.1980338755669313,-0.0020166630986586664,466,254,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,7,scan,96842.136285295,847.965,True,1.1960589738599336,-0.0039915648056563224,466,254,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,8,scan,96842.292587693,848.118,True,1.1967640565807935,-0.003286482084796427,466,254,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,9,scan,96842.443139216,848.272,True,1.197729096260873,-0.002321442404716878,465,255,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,10,scan,96842.602879224,848.415,True,1.1977575712293678,-0.002292967436222204,465,255,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,11,scan,96842.779776948,848.56,True,1.1964637832139944,-0.0035867554515955913,465,255,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,12,scan,96843.070667438,848.843,True,1.1971759163090585,-0.0028746223565314644,465,255,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,13,scan,96843.225503895,848.983,True,1.198380848506024,-0.001669690159565862,466,254,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,14,scan,96843.374560875,849.121,True,1.1984413532264806,-0.001609185439109373,465,255,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,15,scan,96843.698186274,849.418,True,1.198358290557546,-0.0016922481080439145,465,255,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,16,scan,96843.860441577,849.568,True,1.1958175708609113,-0.004232967804678633,466,254,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,17,scan,96843.997362392,849.712,True,1.1975390675550688,-0.0025114711105211907,466,254,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,18,scan,96844.346950655,849.995,True,1.1968151817273471,-0.0032353569382428393,466,254,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,19,scan,96844.479198751,850.137,True,1.1959861578477253,-0.0040643808178646434,465,255,0,True,0
blind_zone_20260814_125953,1.20005053866559,1,20,scan,96844.630373053,850.282,True,1.1944306247993888,-0.005619913866201198,465,255,0,True,0
