run_id,sensor,distance_m,group,frames,detections,detection_rate,measured_p50_m,abs_error_p50_m,abs_error_p95_m,period_p50_s,period_p95_s,period_p99_s,tf_success_rate,contact_events,pass
blind_zone_20260814_125953,scan,0.20042952735059635,2,20,0,0.0,,,,0.16188229399267584,0.3024795920980977,0.33063414881558856,1.0,0,False
blind_zone_20260814_125953,velodyne,0.20042952735059635,2,20,0,0.0,,,,0.1681240030011395,0.3346754484955454,0.3356736240937607,1.0,0,False
blind_zone_20260814_125953,scan,0.20042952735059635,3,20,0,0.0,,,,0.16547718300716951,0.5154850903927578,0.612402853279491,1.0,0,False
blind_zone_20260814_125953,velodyne,0.20042952735059635,3,20,0,0.0,,,,0.15842297600465827,0.3721735658953542,0.5826935731785489,1.0,0,False
blind_zone_20260814_125953,scan,0.15275278558604147,1,20,0,0.0,,,,0.1545794389967341,0.2163672908965958,0.416255540578859,1.0,131,False
blind_zone_20260814_125953,velodyne,0.15275278558604147,1,20,0,0.0,,,,0.15583681300631724,0.33572190339618796,0.44146679427416535,1.0,131,False
blind_zone_20260814_125953,scan,0.15275278558604147,2,20,0,0.0,,,,0.15885967199574225,0.4551822263980284,0.4615089988731779,1.0,171,False
blind_zone_20260814_125953,velodyne,0.15275278558604147,2,20,0,0.0,,,,0.16057367900793906,0.4646877322986256,0.47860438406118194,1.0,171,False
blind_zone_20260814_125953,scan,0.15275278558604147,3,20,0,0.0,,,,0.15548972800024785,0.3457944008943741,0.3523051369810128,1.0,140,False
blind_zone_20260814_125953,velodyne,0.15275278558604147,3,20,0,0.0,,,,0.155585989006795,0.3093224972006282,0.3369938050347264,1.0,140,False
