stamp_sec,point_count,roll_deg,pitch_deg,tilt_deg,raw_finite_bins,raw_ground_bins,level_finite_bins,level_ground_bins
195.673,25964,-0.01039840227099091,0.26040475472928626,0.26040475472928626,426,0,468,0
196.848,25973,0.01929600662860119,0.31993456280600213,0.31993456280600213,426,0,463,0
197.945,25942,0.094611594328324,-0.05011112072874288,0.094611594328324,426,0,426,0
199.17,25943,0.05085007784979039,0.0964279630960814,0.0964279630960814,426,0,423,0
199.911,25966,-0.18568998574210166,-0.10375166119652211,0.18568998574210166,426,0,429,0
201.168,25923,0.2320772984082031,0.22141778426438594,0.2320772984082031,428,0,486,0
202.413,25959,0.037216231379553655,0.3724419174085387,0.3724419174085387,427,0,462,0
203.316,25924,0.08283075044132798,-0.058031794512066144,0.08283075044132798,427,0,427,0
204.421,25772,1.0459696145068773,-1.3102940232111444,1.3102940232111444,427,0,582,0
205.155,25554,-4.918110963962856,-3.9921521754639997,4.918110963962856,426,66,583,0
206.05,26023,1.6934794901187462,-0.5804554996659582,1.6934794901187462,425,0,563,0
207.277,25967,-3.0365325365084868,-2.9399369312404375,3.0365325365084868,426,34,480,0
208.613,25703,0.1924610009590137,-2.3727868837607993,2.3727868837607993,426,0,596,0
209.326,25765,-2.073383969203404,-0.6362841698993392,2.073383969203404,424,0,484,0
210.073,25942,1.319531211127919,0.012967242754467992,1.319531211127919,424,0,601,0
211.707,24890,-6.092296425111741,-4.861475604454328,6.092296425111741,468,107,564,0
212.897,25263,0.03265063184113878,-0.07944692275058264,0.07944692275058264,423,0,421,0
214.041,25840,0.7743847071561912,0.15697950444919742,0.7743847071561912,422,0,558,0
215.158,25742,0.23396672038599414,-0.16120044502975364,0.23396672038599414,422,0,453,0
216.132,25778,-0.11415398714794207,0.3089888784354672,0.3089888784354672,422,0,403,0
217.407,25433,3.8412761876224066,-3.4859272903724703,3.8412761876224066,421,69,577,0
218.887,25320,3.9256099664253115,-3.93566441193161,3.93566441193161,420,32,563,0
220.127,25761,-0.4296407958060914,0.682769134002141,0.682769134002141,419,0,596,0
222.067,25915,2.0253048699223695,-0.9231051913903995,2.0253048699223695,417,0,442,0
222.807,25915,-1.2428076213539332,-0.5318914448713478,1.2428076213539332,416,0,626,0
224.995,25919,1.0257416827977337,0.223738928500225,1.0257416827977337,413,0,661,0
226.205,25897,0.44826362849405044,0.02847570325857422,0.44826362849405044,413,0,553,0
227.723,26008,2.1051011784021174,-1.839586402495383,2.1051011784021174,414,0,584,0
228.803,25558,1.9953663796787524,-2.134589844235746,2.134589844235746,415,0,585,0
230.335,25635,2.7471193490809256,-2.138140713240219,2.7471193490809256,414,10,570,0
231.723,26045,1.255793041648347,-1.3766862527946877,1.3766862527946877,414,0,554,0
232.582,25801,0.34720532176723484,-0.7000037639959212,0.7000037639959212,412,0,494,0
234.858,25820,0.23631390743318265,-0.0772816293826642,0.23631390743318265,414,0,420,0
236.088,25836,0.01195249378826726,0.12359724834505909,0.12359724834505909,413,0,442,0
237.348,25826,0.13639163637890842,0.08013790021316658,0.13639163637890842,414,0,462,0
238.417,25822,-0.047891941934344734,0.07731205462491693,0.07731205462491693,414,0,411,0
