run_id,distance_m,group,frame,sensor,arrival_monotonic,message_stamp,detected,measured_distance_m,signed_error_m,valid_count,inf_count,nan_count,tf_ok,contact_events_in_group
blind_zone_20260822_093451,1.9998555490316559,1,1,scan,12929.367281815,492.109,True,1.9987108785041476,-0.001144670527508218,412,308,0,True,0
blind_zone_20260822_093451,1.9998555490316559,1,2,scan,12929.502062555,492.208,True,1.9998794042556558,2.3855223999946773e-05,498,222,0,True,0
blind_zone_20260822_093451,1.9998555490316559,1,3,scan,12929.61503431,492.31,True,1.9992027245137616,-0.0006528245178942793,520,200,0,True,0
blind_zone_20260822_093451,1.9998555490316559,1,4,scan,12929.717573868,492.41,True,1.9989661030762205,-0.0008894459554353862,428,292,0,True,0
blind_zone_20260822_093451,1.9998555490316559,1,5,scan,12929.823098078,492.508,True,1.9996633529514736,-0.00019219608018228307,434,286,0,True,0
blind_zone_20260822_093451,1.9998555490316559,1,6,scan,12929.924350341,492.608,True,1.9994210004658186,-0.000434548565837245,495,225,0,True,0
blind_zone_20260822_093451,1.9998555490316559,1,7,scan,12930.062923257,492.708,True,1.9988267748136153,-0.0010287742180405957,439,281,0,True,0
blind_zone_20260822_093451,1.9998555490316559,1,8,scan,12930.157466059,492.81,True,1.9995357900720923,-0.00031975895956359857,486,234,0,True,0
blind_zone_20260822_093451,1.9998555490316559,1,9,scan,12930.269724005,492.909,True,2.000092840431267,0.00023729139961092827,465,255,0,True,0
blind_zone_20260822_093451,1.9998555490316559,1,10,scan,12930.37041261,493.01,True,1.9997659921497761,-8.955688187972655e-05,469,251,0,True,0
blind_zone_20260822_093451,1.9998555490316559,1,1,velodyne,12929.358702195,492.109,True,1.9998924732208252,3.692418916934059e-05,13620,0,780,True,0
blind_zone_20260822_093451,1.9998555490316559,1,2,velodyne,12929.495842062,492.208,True,1.9998449087142944,-1.0640317361421125e-05,13614,0,786,True,0
blind_zone_20260822_093451,1.9998555490316559,1,3,velodyne,12929.61180495,492.31,True,1.9998667240142822,1.1174982626371843e-05,13615,0,785,True,0
blind_zone_20260822_093451,1.9998555490316559,1,4,velodyne,12929.715508012,492.41,True,1.9998478889465332,-7.660085122651594e-06,13616,0,784,True,0
blind_zone_20260822_093451,1.9998555490316559,1,5,velodyne,12929.821497043,492.508,True,1.9998421669006348,-1.3382131021089094e-05,13615,0,785,True,0
blind_zone_20260822_093451,1.9998555490316559,1,6,velodyne,12929.922137829,492.608,True,1.9998557567596436,2.0772798769996825e-07,13614,0,786,True,0
blind_zone_20260822_093451,1.9998555490316559,1,7,velodyne,12930.058632625,492.708,True,1.999853253364563,-2.295667092866438e-06,13616,0,784,True,0
blind_zone_20260822_093451,1.9998555490316559,1,8,velodyne,12930.15312854,492.81,True,1.999845266342163,-1.0282689492768782e-05,13614,0,786,True,0
blind_zone_20260822_093451,1.9998555490316559,1,9,velodyne,12930.266396661,492.909,True,1.9998044967651367,-5.105226651913597e-05,13613,0,787,True,0
blind_zone_20260822_093451,1.9998555490316559,1,10,velodyne,12930.366444203,493.01,True,1.999854326248169,-1.2227834869094067e-06,13615,0,785,True,0
