run_id,distance_m,group,frame,sensor,arrival_monotonic,message_stamp,detected,measured_distance_m,signed_error_m,valid_count,inf_count,nan_count,tf_ok,contact_events_in_group
blind_zone_20260814_130803,0.9997510571788476,1,1,scan,97330.113940413,1306.413,True,0.9996002022218835,-0.00015085495696409712,466,254,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,2,scan,97330.276978154,1306.549,True,0.9986114087748436,-0.0011396484040040455,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,3,scan,97330.414470548,1306.693,True,0.9995677187962223,-0.00018333838262529767,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,4,scan,97330.566490717,1306.833,True,1.0000158405582358,0.0002647833793881782,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,5,scan,97330.746801475,1306.973,True,0.9994927570446963,-0.00025830013415129027,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,6,scan,97330.877477194,1307.128,True,0.9998442227508024,9.3165571954823e-05,468,252,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,7,scan,97331.04557469,1307.267,True,0.9998396858317299,8.862865288228328e-05,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,8,scan,97331.207621276,1307.408,True,0.9999463851487893,0.00019532796994170543,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,9,scan,97331.517707577,1307.702,True,0.999973342971623,0.00022228579277538962,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,10,scan,97331.681865547,1307.84,True,0.9990069595594749,-0.0007440976193726634,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,11,scan,97331.813722989,1307.986,True,0.9994219189229876,-0.00032913825586000645,468,252,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,12,scan,97331.986790834,1308.128,True,0.9998297279658416,7.86707869939729e-05,466,254,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,13,scan,97332.135225309,1308.274,True,0.9984810330719434,-0.001270024106904244,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,14,scan,97332.297560535,1308.413,True,0.999287022554996,-0.00046403462385158356,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,15,scan,97332.444301479,1308.559,True,0.9997973635270875,4.630634823987734e-05,468,252,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,16,scan,97332.597101079,1308.697,True,0.9993097551814474,-0.000441301997400223,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,17,scan,97332.757924455,1308.838,True,0.9996735650165511,-7.749216229646638e-05,468,252,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,18,scan,97332.915865654,1308.98,True,0.9994760988776906,-0.00027495830115698006,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,19,scan,97333.058969948,1309.122,True,1.0012681606867893,0.0015171035079416528,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,20,scan,97333.196276064,1309.265,True,0.9998755379251074,0.0001244807462598141,467,253,0,True,0
blind_zone_20260814_130803,0.9997510571788476,1,1,velodyne,97330.112328374,1306.413,True,0.9997484087944031,-2.648384444525753e-06,27360,0,1440,True,0
