stamp_sec,point_count,roll_deg,pitch_deg,tilt_deg,raw_finite_bins,raw_ground_bins,level_finite_bins,level_ground_bins
234.686,13629,-0.1917599965000662,0.3040806075348537,0.3040806075348537,426,0,468,0
235.186,13631,-0.1449267125096274,0.2372679978125991,0.2372679978125991,426,0,470,0
235.686,13635,-0.057647116083000924,0.20546689364741386,0.20546689364741386,426,0,472,0
236.186,13635,0.14803609301771778,0.2322930419211766,0.2322930419211766,426,0,467,0
236.685,13628,0.08354618454652984,0.20854624781263412,0.20854624781263412,425,0,468,0
237.186,13638,-0.022936327968902513,0.10859220764450887,0.10859220764450887,426,0,423,0
237.685,13634,0.04458407962905622,0.20301861785645506,0.20301861785645506,426,0,471,0
238.185,13631,0.1576645886431784,0.21677442719266993,0.21677442719266993,425,0,465,0
238.685,13632,-0.05021186832697656,0.05782682518723799,0.05782682518723799,425,0,426,0
239.186,13635,-0.11824785773679551,0.1962987122280205,0.1962987122280205,426,0,473,0
239.686,13632,-0.041411950882400864,0.18019248374662789,0.18019248374662789,426,0,474,0
240.185,13633,-0.04302886526195273,0.22207666637115908,0.22207666637115908,426,0,470,0
240.685,13630,0.027474949990098654,0.24701287457076476,0.24701287457076476,426,0,468,0
241.185,13630,-0.030307751665581438,0.34211201320129325,0.34211201320129325,425,0,461,0
241.685,13626,0.007352227578253834,0.23079011005371647,0.23079011005371647,425,0,469,0
242.185,13636,-0.02109793517472774,0.2396871009979459,0.2396871009979459,426,0,469,0
242.685,13630,-0.09703729639859686,0.3305605009263229,0.3305605009263229,426,0,464,0
243.185,13632,-0.13757294471404471,0.37069540311449395,0.37069540311449395,426,0,466,0
243.685,13633,0.07947446095179381,0.21423514816168765,0.21423514816168765,426,0,470,0
244.186,13629,0.0767483017824299,0.24669427539316616,0.24669427539316616,425,0,467,0
244.685,13629,0.06633474210763896,0.11982080055696989,0.11982080055696989,425,0,420,0
245.185,13633,0.023518525923960424,0.24953440281534303,0.24953440281534303,426,0,468,0
245.685,13627,0.11489996883376864,0.2377694488732397,0.2377694488732397,426,0,467,0
246.185,13631,0.052137185789385206,0.06110387157045759,0.06110387157045759,426,0,422,0
246.685,13634,0.061937822776835266,0.20302414032488872,0.20302414032488872,425,0,470,0
247.185,13627,0.09256220501669718,0.2063050351849238,0.2063050351849238,426,0,467,0
247.685,13629,-0.22637410265652255,0.22002082346580915,0.22637410265652255,426,0,471,0
248.185,13629,0.1314980853506775,0.19784893444072496,0.19784893444072496,426,0,460,0
248.685,13594,1.57621144504557,-2.4636232028233422,2.4636232028233422,427,0,594,0
249.185,13472,2.1300335708931004,-2.6172965715123895,2.6172965715123895,535,31,585,0
249.685,13435,1.8614997648538554,-2.3605955572380655,2.3605955572380655,519,0,608,0
250.185,13475,2.4893637610920263,-2.512682277445829,2.512682277445829,455,18,559,0
250.685,13480,2.222667189889419,-2.366203360908109,2.366203360908109,435,0,625,0
251.185,13491,2.036152040410079,-2.17493978827323,2.17493978827323,437,0,610,0
251.685,13517,2.10291972958486,-2.4136317804934384,2.4136317804934384,450,0,628,0
252.185,13496,2.2840943080742475,-2.2465142147883475,2.2840943080742475,512,9,626,0
252.686,13450,2.7590072692558043,-2.6264851095844306,2.7590072692558043,539,62,560,0
253.185,13521,2.097509418917263,-2.1599702432290733,2.1599702432290733,465,0,619,0
253.685,13529,2.161415906708756,-1.984235032880403,2.161415906708756,468,0,623,0
254.185,13554,1.6075935783257296,-2.20069209171116,2.20069209171116,502,0,608,0
254.685,13550,2.3935141551222423,-2.418007119511586,2.418007119511586,573,37,597,0
255.185,13519,1.9905939611306775,-2.3619334354998123,2.3619334354998123,604,0,634,0
255.685,13515,1.9678441576102628,-2.4545462968571528,2.4545462968571528,626,3,640,0
256.185,13547,1.9664099816257212,-2.3423810367211164,2.3423810367211164,618,0,639,0
256.685,13538,0.2804936042142567,-0.45210283387128686,0.45210283387128686,618,0,634,0
257.185,13509,2.217412685898082,-2.6532925088520294,2.6532925088520294,638,25,613,0
257.685,13710,1.1255501369454795,0.3981651652947689,1.1255501369454795,575,0,647,0
258.185,13557,0.8456194804615518,0.4475909978074,0.8456194804615518,575,0,628,0
258.685,13626,-3.658694798610351,-2.2345732855642964,3.658694798610351,586,31,632,0
259.186,13648,-4.538252014746294,-2.4727299058697008,4.538252014746294,593,61,626,0
259.685,13624,-4.825132880332598,-2.3956509089892983,4.825132880332598,596,67,620,0
260.185,13588,-4.676400108129551,-2.530603327088942,4.676400108129551,602,64,621,0
260.685,13567,-3.901098375732147,-1.8491761009382208,3.901098375732147,553,23,589,0
261.186,13533,-4.615450398838232,-2.4544951860034683,4.615450398838232,559,54,625,0
261.685,13569,-3.4751885075702256,-1.9052390890259383,3.4751885075702256,560,19,610,0
262.185,13512,-4.494129499626498,-2.7420487022255227,4.494129499626498,565,60,645,0
262.685,13570,-4.239419136502899,-2.1195414381073463,4.239419136502899,564,40,614,0
263.185,13547,-4.560267581280938,-2.6613202343976727,4.560267581280938,567,65,647,0
263.686,13582,-4.4380359224590995,-2.6000965144764066,4.4380359224590995,567,57,649,0
264.185,13518,-4.9527568481647215,-2.7922728341870586,4.9527568481647215,565,82,659,0
264.685,13570,-4.78652464300318,-2.562363686214495,4.78652464300318,565,66,662,0
265.185,13585,-3.7467324054911084,-1.9741664125250704,3.7467324054911084,563,20,591,0
265.685,13560,-4.762631561700115,-2.8285524864135465,4.762631561700115,564,77,669,0
266.185,13538,-4.272063350102128,-2.2828675774028544,4.272063350102128,568,43,634,0
266.685,13609,-3.504878910615728,-1.6788105924804626,3.504878910615728,569,7,649,0
267.185,13632,-3.8035780019850733,-1.9855773384732651,3.8035780019850733,571,22,606,0
267.685,13579,-4.730847371566075,-2.714501640270214,4.730847371566075,571,68,667,0
268.186,13608,-3.357637383105402,-1.712230093674262,3.357637383105402,570,2,681,0
268.685,13601,-3.474873446521391,-1.9243154630938057,3.474873446521391,570,9,658,0
269.186,13629,-3.1673693370897493,-1.8598431253191343,3.1673693370897493,571,1,684,0
269.685,13692,-3.5189825128603704,-1.6731831069031597,3.5189825128603704,573,4,657,0
270.186,13604,-4.641834215526945,-2.543121434051641,4.641834215526945,574,61,655,0
270.685,13597,-3.9895704804257446,-2.407087214944038,3.9895704804257446,576,39,637,0
271.186,13575,-3.0735214971104154,-1.5963261830736175,3.0735214971104154,575,1,663,0
271.686,13564,-2.990359078470997,-1.4271718128719044,2.990359078470997,576,0,657,0
272.186,13575,-3.426784284161982,-1.594792403690687,3.426784284161982,578,0,679,0
272.685,13565,-4.354378551808227,-1.7904659038579502,4.354378551808227,578,25,638,0
273.185,13694,-1.0392623612374368,-0.8679151297447197,1.0392623612374368,579,0,718,0
273.685,13693,-1.3453973114966937,-0.9845923312741894,1.3453973114966937,578,0,714,0
274.185,13695,-1.5049087851640288,-0.818176213520678,1.5049087851640288,578,0,684,0
274.685,13707,-3.3481600842966275,-0.9268272463674645,3.3481600842966275,578,0,682,0
275.185,13627,-1.6570615335877346,-0.9012193617461223,1.6570615335877346,578,0,627,0
275.686,13588,-3.488718817224874,-1.3059483414073454,3.488718817224874,578,7,667,0
276.186,13565,-3.5382854255361544,-1.2163807364467691,3.5382854255361544,578,15,653,0
276.685,13615,-2.0999265584807048,-1.3716937698338727,2.0999265584807048,577,0,636,0
277.185,13663,-3.495967675365222,-1.9511734358306378,3.495967675365222,577,16,660,0
277.686,13677,-3.589940088823674,-2.666563114484264,3.589940088823674,578,24,633,0
278.185,13634,-3.989176611444311,1.508930370646891,3.989176611444311,574,42,652,0
278.685,13682,-3.343605897714026,1.5194478414191743,3.343605897714026,577,45,699,0
279.186,13699,-2.867971386675833,1.0651630795845957,2.867971386675833,574,7,673,0
279.686,13665,-3.830157969864764,1.4814027962255454,3.830157969864764,574,34,653,0
280.185,13645,-3.705582100278128,2.13360341949894,3.705582100278128,574,45,641,0
280.685,13637,-3.3633653379745407,1.9028038301477421,3.3633653379745407,575,29,638,0
281.185,13658,-3.0030605630406373,1.88714116637354,3.0030605630406373,574,21,671,0
281.685,13524,-3.2396057286615894,1.2568897264663639,3.2396057286615894,575,6,656,0
282.185,13622,-4.010493859149258,1.4471903979501364,4.010493859149258,579,21,634,0
282.686,13706,-2.9268552393049547,0.8913897607238603,2.9268552393049547,581,0,682,0
283.186,13849,-1.6474328932954359,1.0826898805115661,1.6474328932954359,584,0,670,0
283.685,13884,-0.6215611493927892,0.4680198752556795,0.6215611493927892,585,0,696,0
284.186,13877,-0.41760029257185705,0.38431480192152445,0.41760029257185705,584,0,676,0
284.685,13881,-0.1150591487881876,0.3114564561962229,0.3114564561962229,584,0,658,0
285.186,13887,-0.013017664636259519,0.31748219602578037,0.31748219602578037,584,0,663,0
285.686,13888,-0.00040275164588832787,0.2114875294724118,0.2114875294724118,584,0,670,0
286.186,13886,0.029184379273692867,0.3054193588787764,0.3054193588787764,584,0,666,0
286.686,13890,0.016492505976288773,0.14969783708335715,0.14969783708335715,584,0,672,0
287.185,13889,0.020485732259622247,0.29497060439943895,0.29497060439943895,584,0,666,0
287.686,13891,0.008817944804720234,0.2818677280162207,0.2818677280162207,585,0,668,0
290.044,13890,0.01174705024725001,0.2758782680859498,0.2758782680859498,585,0,668,0
290.544,13892,0.0207822510524735,0.37015648407368645,0.37015648407368645,585,0,662,0
291.045,13891,0.01391641920803335,0.2584479125560446,0.2584479125560446,584,0,669,0
291.545,13889,0.0156939325328024,0.20697451067575975,0.20697451067575975,585,0,672,0
292.045,13893,0.012552330966836306,0.30599362108798545,0.30599362108798545,584,0,666,0
292.544,13889,-0.005726202502785925,0.29620231270655517,0.29620231270655517,584,0,665,0
293.045,13887,0.042433329141028195,0.2256541277932279,0.2256541277932279,584,0,672,0
293.544,13893,0.025278231310220355,0.2971465263344749,0.2971465263344749,584,0,667,0
294.045,13891,0.01589991928491473,0.2961058031921109,0.2961058031921109,584,0,667,0
294.545,13891,0.026553749565829805,0.4440574617313427,0.4440574617313427,584,0,660,0
295.045,13888,-0.0008401904001433862,0.4585370831209546,0.4585370831209546,584,0,663,0
295.545,13893,0.03772251605795157,0.34195115276701676,0.34195115276701676,584,0,664,0
296.045,13889,0.056457654163950155,0.3979129502281678,0.3979129502281678,584,0,662,0
