run_id,distance_m,group,frame,sensor,arrival_monotonic,message_stamp,detected,measured_distance_m,signed_error_m,valid_count,inf_count,nan_count,tf_ok,contact_events_in_group
blind_zone_20260822_080308,1.9999454191518433,1,1,scan,7428.786678375,393.483,True,1.9999141016995807,-3.1317452262591416e-05,456,264,0,True,0
blind_zone_20260822_080308,1.9999454191518433,1,2,scan,7428.963673342,393.625,True,2.0007042621034423,0.0007588429515990036,445,275,0,True,0
blind_zone_20260822_080308,1.9999454191518433,1,3,scan,7429.312116153,393.914,True,1.9996940330071893,-0.0002513861446540311,467,253,0,True,0
blind_zone_20260822_080308,1.9999454191518433,1,4,scan,7429.803332082,394.34,True,1.9994445796198883,-0.0005008395319550107,444,276,0,True,0
blind_zone_20260822_080308,1.9999454191518433,1,5,scan,7430.342088272,394.488,True,1.997390335427427,-0.0025550837244163738,474,246,0,True,0
blind_zone_20260822_080308,1.9999454191518433,1,6,scan,7430.344720163,394.775,True,1.9999767850290695,3.1365877226186e-05,444,276,0,True,0
blind_zone_20260822_080308,1.9999454191518433,1,7,scan,7430.495874291,394.93,True,1.997971384869062,-0.001974034282781423,475,245,0,True,0
blind_zone_20260822_080308,1.9999454191518433,1,8,scan,7430.834191104,395.199,True,1.999814001744981,-0.00013141740686228864,475,245,0,True,0
blind_zone_20260822_080308,1.9999454191518433,1,9,scan,7431.013560429,395.35,True,1.9981204494175213,-0.0018249697343220017,442,278,0,True,0
blind_zone_20260822_080308,1.9999454191518433,1,10,scan,7431.21017393,395.498,True,1.9962220905302879,-0.003723328621555444,475,245,0,True,0
