run_id,distance_m,group,frame,sensor,arrival_monotonic,message_stamp,detected,measured_distance_m,signed_error_m,valid_count,inf_count,nan_count,tf_ok,contact_events_in_group
blind_zone_20260814_131505,1.2002526045517528,1,1,scan,97752.582601927,1702.721,False,1.3916086376569443,0.19135603310519156,502,218,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,2,scan,97752.735685245,1702.865,False,1.3793077332818584,0.17905512873010565,502,218,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,3,scan,97752.883278948,1703.007,False,1.383337166307138,0.18308456175538534,504,216,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,4,scan,97753.030076159,1703.165,False,1.3845671975231149,0.1843145929713621,502,218,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,5,scan,97753.184329479,1703.302,False,1.3878576642742992,0.18760505972254649,504,216,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,6,scan,97753.350566822,1703.441,False,1.38056097933831,0.18030837478655726,505,215,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,7,scan,97753.508278171,1703.588,False,1.3822973546513788,0.18204475009962606,504,216,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,8,scan,97753.645045691,1703.731,False,1.3833162018848726,0.18306359733311983,505,215,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,9,scan,97753.795546441,1703.879,False,1.3788914059131383,0.17863880136138555,503,217,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,10,scan,97754.093044326,1704.164,False,1.3864993592203925,0.1862467546686397,505,215,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,11,scan,97754.268439286,1704.296,False,1.376864371321879,0.17661176677012635,502,218,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,12,scan,97754.430321881,1704.442,False,1.3844534921820135,0.18420088763026077,502,218,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,13,scan,97754.620486903,1704.586,False,1.3827991979120522,0.18254659336029944,504,216,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,14,scan,97754.759744749,1704.757,False,1.3898338867912536,0.18958128223950088,504,216,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,15,scan,97754.91776646,1704.902,False,1.3793361596171339,0.1790835550653811,505,215,0,True,0
blind_zone_20260814_131505,1.2002526045517528,1,16,scan,97755.240759582,1705.192,False,1.3850897683199266,0.18483716376817383,505,215,0,True,0
