run_id,distance_m,group,frame,sensor,arrival_monotonic,message_stamp,detected,measured_distance_m,signed_error_m,valid_count,inf_count,nan_count,tf_ok,contact_events_in_group
blind_zone_20260814_131414,1.2002622739362865,1,1,scan,97701.968148974,1655.961,True,1.2186928747002175,0.018430600763930993,495,225,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,2,scan,97702.123758564,1656.098,True,1.2190454340263994,0.018783160090112938,496,224,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,3,scan,97702.439338834,1656.383,True,1.2168042062347835,0.016541932298496986,497,223,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,4,scan,97702.600966168,1656.532,True,1.218260301071714,0.01799802713542742,496,224,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,5,scan,97702.759690864,1656.689,True,1.2154762288331806,0.015213954896894144,497,223,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,6,scan,97702.938067448,1656.834,True,1.2192053444415267,0.018943070505240245,496,224,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,7,scan,97703.080136049,1656.972,True,1.2155470243532553,0.015284750416968862,496,224,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,8,scan,97703.214957303,1657.112,True,1.2243627803505466,0.024100506414260092,497,223,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,9,scan,97703.376382618,1657.255,True,1.2219147209059575,0.021652446969671058,496,224,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,10,scan,97703.535819038,1657.411,True,1.2228370718887014,0.022574797952414905,496,224,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,11,scan,97703.867756383,1657.703,True,1.2219713336841143,0.021709059747827775,497,223,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,12,scan,97704.028665602,1657.85,True,1.2484021150296016,0.04813984109331515,496,224,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,13,scan,97704.182721462,1658.0,True,1.2203580467909245,0.02009577285463804,496,224,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,14,scan,97704.349657201,1658.145,True,1.24279583912725,0.04253356519096352,495,225,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,15,scan,97704.505126899,1658.293,True,1.2247415777492772,0.024479303812990683,497,223,0,True,0
blind_zone_20260814_131414,1.2002622739362865,1,16,scan,97704.824470792,1658.6,True,1.222909403872484,0.02264712993619744,496,224,0,True,0
