run_id,sensor,distance_m,group,frames,detections,detection_rate,measured_p50_m,abs_error_p50_m,abs_error_p95_m,period_p50_s,period_p95_s,period_p99_s,tf_success_rate,contact_events,pass
blind_zone_20260822_093826,scan,0.499994223584618,1,10,10,1.0,0.49630945808930893,0.0036847654953090225,0.00441978521265145,0.1098584209994442,0.1412385881991213,0.14535193923940823,1.0,965,True
blind_zone_20260822_093826,velodyne,0.499994223584618,1,10,10,1.0,0.49998922646045685,2.524256706237793e-05,0.00016480929952007443,0.10943761099952098,0.1524917403996369,0.16048122648011484,1.0,965,True
blind_zone_20260822_093826,scan,0.499994223584618,2,10,10,1.0,0.49734482465168206,0.00264939893293592,0.00428294068294735,0.1168378379989008,0.14048728899979324,0.14276458659915078,1.0,968,True
blind_zone_20260822_093826,velodyne,0.499994223584618,2,10,10,1.0,0.49999193847179413,1.029670238494873e-05,5.551032919544059e-05,0.10892409699954442,0.14968000400076562,0.1526343768004881,1.0,968,True
blind_zone_20260822_093826,scan,0.499994223584618,3,10,10,1.0,0.49703310125633504,0.002961122328282939,0.0036883884863500803,0.10969397200096864,0.1564101779997145,0.1700040819991409,1.0,1016,True
blind_zone_20260822_093826,velodyne,0.499994223584618,3,10,10,1.0,0.5000042617321014,3.2509098563782146e-05,0.0001383209953818909,0.10787598100068863,0.17475469519995385,0.17957652784039965,1.0,1016,True
blind_zone_20260822_093826,scan,0.699985143699923,1,10,10,1.0,0.700089846186011,0.0004003075137288259,0.0009237648686758246,0.10909212200022012,0.14823018739953114,0.1490717278795637,1.0,0,True
blind_zone_20260822_093826,velodyne,0.699985143699923,1,10,10,1.0,0.6999842822551727,3.871479311468029e-06,6.211086245488939e-06,0.10734492399933515,0.14877855960075975,0.15044131832051788,1.0,0,True
blind_zone_20260822_093826,scan,0.699985143699923,2,10,10,1.0,0.6994066124812327,0.0005785312186903369,0.0010223521600015602,0.11012204500002554,0.1392061141999875,0.14650313563986855,1.0,0,True
blind_zone_20260822_093826,velodyne,0.699985143699923,2,10,10,1.0,0.6999854743480682,3.2456305413264275e-06,1.52765128226262e-05,0.10969698799999605,0.13942640380009833,0.14739467195999167,1.0,0,True
blind_zone_20260822_093826,scan,0.699985143699923,3,10,10,1.0,0.6998322995062973,0.0003345755984691112,0.0006509173675154856,0.11065650800082949,0.13996380399985356,0.1413425128000381,1.0,0,True
blind_zone_20260822_093826,velodyne,0.699985143699923,3,10,10,1.0,0.6999833881855011,3.337860107421875e-06,1.694588276953678e-05,0.11385506099941267,0.139967623600387,0.14207873752107844,1.0,0,True
blind_zone_20260822_093826,scan,0.8999833273759569,1,10,10,1.0,0.8997783111281921,0.0002620495700955683,0.0010036126187276222,0.10573253800066595,0.13983846539958902,0.1514167338793777,1.0,0,True
blind_zone_20260822_093826,velodyne,0.8999833273759569,1,10,10,1.0,0.8999820351600647,1.7988553727699141e-06,1.3868929236282576e-05,0.10514325199983432,0.14696085560026403,0.15507439512010024,1.0,0,True
blind_zone_20260822_093826,scan,0.8999833273759569,2,10,10,1.0,0.8994228132783667,0.0005605140975901701,0.0010053451300314758,0.10725366299993766,0.13533440320024964,0.14617378143972018,1.0,0,True
blind_zone_20260822_093826,velodyne,0.8999833273759569,2,10,10,1.0,0.8999835252761841,3.337860107421875e-06,2.1346198626859262e-05,0.10647598399918934,0.1345209668001189,0.14477814855934412,1.0,0,True
blind_zone_20260822_093826,scan,0.8999833273759569,3,10,10,1.0,0.8994131474927651,0.0005701798831918015,0.0007698050032434844,0.1058414620001713,0.1512779889995727,0.15132752179990347,1.0,0,True
blind_zone_20260822_093826,velodyne,0.8999833273759569,3,10,10,1.0,0.8999820351600647,3.337860107421875e-06,1.2107478686673722e-05,0.10606845900110784,0.15128492799995003,0.15130878399999348,1.0,0,True
blind_zone_20260822_093826,scan,1.0999913584756051,1,10,10,1.0,1.099881210917225,0.00016763274029174546,0.0004119420537807783,0.11002989300141053,0.1319057729993801,0.13955020819987113,1.0,0,True
blind_zone_20260822_093826,velodyne,1.0999913584756051,1,10,10,1.0,1.0999943017959595,6.831841388832416e-06,2.400164135347713e-05,0.10984871300024679,0.1296096740003122,0.13691573000025528,1.0,0,True
blind_zone_20260822_093826,scan,1.0999913584756051,2,10,10,1.0,1.0999709556117465,0.00035780390344897217,0.0007788957927876483,0.10844652200103155,0.16319363440088636,0.17032196848063905,1.0,0,True
blind_zone_20260822_093826,velodyne,1.0999913584756051,2,10,10,1.0,1.0999895930290222,8.321957508217181e-06,3.2495303233970316e-05,0.10740580899982888,0.1655899090001185,0.17278070579995983,1.0,0,True
blind_zone_20260822_093826,scan,1.0999913584756051,3,10,10,1.0,1.099676382418595,0.0003270203100594893,0.0011497760418639033,0.10709269099970697,0.14853912179969483,0.15009116115950746,1.0,0,True
blind_zone_20260822_093826,velodyne,1.0999913584756051,3,10,10,1.0,1.0999970436096191,7.771296581138287e-06,3.611330517183652e-05,0.10754909699971904,0.14561280960042494,0.14682797632063738,1.0,0,True
