run_id,distance_m,group,frame,sensor,arrival_monotonic,message_stamp,detected,measured_distance_m,signed_error_m,valid_count,inf_count,nan_count,tf_ok,contact_events_in_group
blind_zone_20260822_093311,1.999992966418692,1,1,scan,12828.564796339,403.008,True,2.000580493070335,0.0005875266516430777,421,299,0,True,0
blind_zone_20260822_093311,1.999992966418692,1,2,scan,12828.667642698,403.109,True,2.00029993055767,0.00030696413897812747,431,289,0,True,0
blind_zone_20260822_093311,1.999992966418692,1,3,scan,12828.784859323,403.209,True,1.999132751322912,-0.000860215095779937,488,232,0,True,0
blind_zone_20260822_093311,1.999992966418692,1,4,scan,12828.883394343,403.31,True,2.0004899250654735,0.0004969586467815645,411,309,0,True,0
blind_zone_20260822_093311,1.999992966418692,1,5,scan,12829.036956159,403.408,True,1.9983821306440983,-0.0016108357745936441,466,254,0,True,0
blind_zone_20260822_093311,1.999992966418692,1,6,scan,12829.134078077,403.51,True,1.9994132274614604,-0.0005797389572315126,522,198,0,True,0
blind_zone_20260822_093311,1.999992966418692,1,7,scan,12829.249607385,403.609,True,1.999556524224906,-0.0004364421937859131,433,287,0,True,0
blind_zone_20260822_093311,1.999992966418692,1,8,scan,12829.381907484,403.708,True,1.9986934602442852,-0.0012995061744067726,437,283,0,True,0
blind_zone_20260822_093311,1.999992966418692,1,9,scan,12829.490575438,403.809,True,1.999066592684204,-0.0009263737344880063,487,233,0,True,0
blind_zone_20260822_093311,1.999992966418692,1,10,scan,12829.604618157,403.909,True,2.0000347736996744,4.1807280982464334e-05,540,180,0,True,0
blind_zone_20260822_093311,1.999992966418692,1,1,velodyne,12828.559529526,403.008,True,1.9999573230743408,-3.564334435113281e-05,13607,0,793,True,0
blind_zone_20260822_093311,1.999992966418692,1,2,velodyne,12828.665575509,403.109,True,1.9999881982803345,-4.768138357480467e-06,13606,0,794,True,0
blind_zone_20260822_093311,1.999992966418692,1,3,velodyne,12828.782327933,403.209,True,1.9999895095825195,-3.4568361724218732e-06,13611,0,789,True,0
blind_zone_20260822_093311,1.999992966418692,1,4,velodyne,12828.881094798,403.31,True,1.999995470046997,2.5036283051171893e-06,13608,0,792,True,0
blind_zone_20260822_093311,1.999992966418692,1,5,velodyne,12829.034760569,403.408,True,1.9999637603759766,-2.9206042715390623e-05,13606,0,794,True,0
blind_zone_20260822_093311,1.999992966418692,1,6,velodyne,12829.130725155,403.51,True,2.0000147819519043,2.1815533212343752e-05,13607,0,793,True,0
blind_zone_20260822_093311,1.999992966418692,1,7,velodyne,12829.24644964,403.609,True,1.9999910593032837,-1.907115408261717e-06,13610,0,790,True,0
blind_zone_20260822_093311,1.999992966418692,1,8,velodyne,12829.379611396,403.708,True,1.999986171722412,-6.794696279843748e-06,13610,0,790,True,0
blind_zone_20260822_093311,1.999992966418692,1,9,velodyne,12829.486903267,403.809,True,2.0000157356262207,2.2769207528750002e-05,13606,0,794,True,0
blind_zone_20260822_093311,1.999992966418692,1,10,velodyne,12829.600346301,403.909,True,1.9999935626983643,5.962796723046893e-07,13608,0,792,True,0
