run_id,distance_m,group,frame,sensor,arrival_monotonic,message_stamp,detected,measured_distance_m,signed_error_m,valid_count,inf_count,nan_count,tf_ok,contact_events_in_group
blind_zone_20260814_130927,1.0000746779697984,1,1,scan,97413.92134525,1384.65,True,0.9986314838310938,-0.0014431941387046399,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,2,scan,97414.113823199,1384.802,True,0.9984965064104377,-0.001578171559360686,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,3,scan,97414.278151978,1384.973,True,0.998740241128942,-0.0013344368408564344,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,4,scan,97414.769894965,1385.396,True,0.9976198061249315,-0.0024548718448669238,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,5,scan,97414.955756843,1385.543,True,0.9994480450373799,-0.0006266329324184916,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,6,scan,97415.146458676,1385.686,True,0.9991395248050648,-0.000935153164733582,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,7,scan,97415.321478969,1385.805,True,0.9964171790058104,-0.0036574989639880373,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,8,scan,97415.473957594,1385.959,True,0.9968802493115414,-0.0031944286582570314,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,9,scan,97415.644861829,1386.111,True,0.9975725190714405,-0.00250215889835792,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,10,scan,97415.806037202,1386.253,True,0.9975463305285204,-0.002528347441278056,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,11,scan,97416.00177092,1386.388,True,1.0000568872979534,-1.7790671845041572e-05,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,12,scan,97416.342674855,1386.698,True,1.0011140009871027,0.00103932301730425,469,251,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,13,scan,97416.51420403,1386.868,True,0.9976600288144281,-0.002414649155370374,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,14,scan,97416.673016718,1387.016,True,0.9982953539680189,-0.001779324001779492,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,15,scan,97416.817759867,1387.168,True,0.9974829975046174,-0.00259168046518099,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,16,scan,97416.976679826,1387.313,True,1.0023559902714003,0.00228131230160189,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,17,scan,97417.155481903,1387.462,True,0.9974740115191724,-0.0026006664506260657,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,18,scan,97417.507337851,1387.752,True,0.9964672965867902,-0.0036073813830082013,470,250,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,19,scan,97417.660983443,1387.895,True,0.9994020440992487,-0.0006726338705497215,469,251,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,20,scan,97417.82245947,1388.045,True,1.00002983751623,-4.484045356845101e-05,469,251,0,True,0
blind_zone_20260814_130927,1.0000746779697984,1,1,velodyne,97413.919367667,1384.65,True,1.0000710487365723,-3.6292332261655957e-06,27370,0,1430,True,0
blind_zone_20260814_130927,1.0000746779697984,1,2,velodyne,97414.109556518,1384.802,True,1.0000756978988647,1.019929066314873e-06,27357,0,1443,True,0
blind_zone_20260814_130927,1.0000746779697984,1,3,velodyne,97414.273792503,1384.973,True,1.00007164478302,-3.0331867784116895e-06,27394,0,1406,True,0
blind_zone_20260814_130927,1.0000746779697984,1,4,velodyne,97414.767741492,1385.396,True,1.0000642538070679,-1.0424162730560127e-05,27362,0,1438,True,0
blind_zone_20260814_130927,1.0000746779697984,1,5,velodyne,97414.951101995,1385.543,True,1.000111699104309,3.702113451065081e-05,27369,0,1431,True,0
blind_zone_20260814_130927,1.0000746779697984,1,6,velodyne,97415.142059657,1385.686,True,1.0000604391098022,-1.4238859996185127e-05,27372,0,1428,True,0
blind_zone_20260814_130927,1.0000746779697984,1,7,velodyne,97415.31712225,1385.805,True,1.0000865459442139,1.1867974415435967e-05,27416,0,1384,True,0
blind_zone_20260814_130927,1.0000746779697984,1,8,velodyne,97415.64195268,1386.111,True,1.00007963180542,4.953835621490654e-06,27380,0,1420,True,0
blind_zone_20260814_130927,1.0000746779697984,1,9,velodyne,97415.801188471,1386.253,True,1.0000859498977661,1.127192796768206e-05,27332,0,1468,True,0
blind_zone_20260814_130927,1.0000746779697984,1,10,velodyne,97415.998528938,1386.388,True,1.0000675916671753,-7.086302623138252e-06,27423,0,1377,True,0
blind_zone_20260814_130927,1.0000746779697984,1,11,velodyne,97416.339229983,1386.698,True,1.0000303983688354,-4.4279600962982e-05,27400,0,1400,True,0
blind_zone_20260814_130927,1.0000746779697984,1,12,velodyne,97416.510658259,1386.868,True,1.0000488758087158,-2.5802161082610908e-05,27400,0,1400,True,0
blind_zone_20260814_130927,1.0000746779697984,1,13,velodyne,97416.668332025,1387.016,True,1.0000933408737183,1.8662903919830498e-05,27392,0,1408,True,0
blind_zone_20260814_130927,1.0000746779697984,1,14,velodyne,97416.814759788,1387.168,True,1.0000500679016113,-2.4610068187103096e-05,27365,0,1435,True,0
blind_zone_20260814_130927,1.0000746779697984,1,15,velodyne,97417.150732538,1387.462,True,1.0000635385513306,-1.1139418467864814e-05,27392,0,1408,True,0
blind_zone_20260814_130927,1.0000746779697984,1,16,velodyne,97417.322352253,1387.604,True,1.0000792741775513,4.5962077528383105e-06,27397,0,1403,True,0
blind_zone_20260814_130927,1.0000746779697984,1,17,velodyne,97417.501617648,1387.752,True,1.000042200088501,-3.247788129745466e-05,27393,0,1407,True,0
blind_zone_20260814_130927,1.0000746779697984,1,18,velodyne,97417.656479728,1387.895,True,1.000067114830017,-7.563139781341377e-06,27369,0,1431,True,0
blind_zone_20260814_130927,1.0000746779697984,1,19,velodyne,97417.820373453,1388.045,True,1.0000720024108887,-2.6755589097593457e-06,27396,0,1404,True,0
