stamp_sec,point_count,roll_deg,pitch_deg,tilt_deg,raw_finite_bins,raw_ground_bins,level_finite_bins,level_ground_bins
184.51,13605,-0.040841037064227786,0.3983713650066593,0.3983713650066593,425,0,462,0
185.009,13619,-0.010339245101112346,0.3320166614219646,0.3320166614219646,425,0,462,0
185.509,13619,-0.024644020625375303,0.371453189087434,0.371453189087434,425,0,461,0
186.009,13623,-0.04029793712460459,0.3722840844870506,0.3722840844870506,425,0,462,0
186.508,13617,-0.017598400519498396,0.39132789789951067,0.39132789789951067,425,0,461,0
187.01,13621,0.02863638359623331,0.24659775670017026,0.24659775670017026,425,0,467,0
187.51,13621,0.0124361451890841,0.2971124524756593,0.2971124524756593,425,0,464,0
188.01,13621,0.05201113218553216,0.3837388279256833,0.3837388279256833,425,0,463,0
188.509,13621,0.008407432168149835,0.3746714045236952,0.3746714045236952,425,0,459,0
189.009,13619,0.0030024368213481785,0.34817047338768514,0.34817047338768514,425,0,461,0
189.508,13613,-0.03644953281207106,0.33408277397740455,0.33408277397740455,425,0,463,0
190.01,13617,-0.035582231280008994,0.40520518316384097,0.40520518316384097,425,0,462,0
190.509,13620,0.02933306645999085,0.20872602310082652,0.20872602310082652,425,0,470,0
191.009,13615,-0.004480615688185614,0.4420260765594432,0.4420260765594432,425,0,470,0
191.509,13620,0.00744558674488663,0.26234217586858866,0.26234217586858866,425,0,466,0
192.01,13703,0.21395216492820052,0.3672028486286262,0.3672028486286262,427,0,483,0
192.509,13651,-0.6729943938046875,-0.4158953980335316,0.6729943938046875,426,0,517,0
193.009,13568,-2.078166474341231,-0.7412780005013265,2.078166474341231,425,0,577,0
193.51,13539,-2.818733524700717,-1.0512580350868788,2.818733524700717,425,0,576,0
194.01,13588,-1.799507338337724,-0.13759458251605747,1.799507338337724,425,0,570,0
194.508,13549,-1.776042568116603,-0.7053573048522489,1.776042568116603,427,0,546,0
195.008,13541,-2.3686505371846795,-0.7441832295510914,2.3686505371846795,423,0,554,0
195.509,13570,-1.707117566877027,-0.304880781309262,1.707117566877027,425,0,553,0
196.008,13531,-1.181097964095724,-0.05388382884142938,1.181097964095724,423,0,592,0
196.51,13506,-1.3387969238886803,-0.17835506216057564,1.3387969238886803,423,0,614,0
197.009,13514,-1.2698147589548567,-0.30466063142024596,1.2698147589548567,422,0,632,0
197.508,13542,-1.3382825103312475,-0.29715345702318297,1.3382825103312475,424,0,605,0
