run_id,distance_m,group,frame,sensor,arrival_monotonic,message_stamp,detected,measured_distance_m,signed_error_m,valid_count,inf_count,nan_count,tf_ok,contact_events_in_group
blind_zone_20260822_093247,1.9999907158163341,1,1,scan,12804.986254335,382.508,True,1.9998201131672317,-0.00017060264910240264,481,239,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,2,scan,12805.102338153,382.609,True,1.9999029836824496,-8.773213388457712e-05,435,285,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,3,scan,12805.215441438,382.708,True,1.9994212351937268,-0.0005694806226073101,437,283,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,4,scan,12805.374374331,382.808,True,2.0002450702841865,0.00025435446785238014,518,202,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,5,scan,12805.486946981,382.91,True,2.0000342288589077,4.351304257355082e-05,508,212,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,6,scan,12805.589770155,383.01,True,2.000356659552235,0.000365943735900931,424,296,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,7,scan,12805.720793798,383.109,True,1.9999801223805798,-1.059343575438021e-05,440,280,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,8,scan,12805.849721607,383.209,True,1.9994305372089827,-0.0005601786073514692,510,210,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,9,scan,12805.969065132,383.31,True,2.0003259333207204,0.00033521750438625375,424,296,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,10,scan,12806.066559838,383.41,True,2.0004627774223005,0.00047206160596635627,509,211,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,11,scan,12806.230120124,383.511,True,1.9994237256003933,-0.0005669902159408657,470,250,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,12,scan,12806.329488847,383.608,True,2.00050505325544,0.0005143374391058941,492,228,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,13,scan,12806.439658457,383.708,True,1.9999339067770543,-5.680903927984815e-05,521,199,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,14,scan,12806.543287664,383.809,True,2.0008259134110347,0.0008351975947005208,419,301,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,15,scan,12806.701057335,383.909,True,1.998434926690486,-0.0015557891258481948,536,184,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,16,scan,12806.812606213,384.008,True,1.999431470748013,-0.000559245068321168,414,306,0,True,0
blind_zone_20260822_093247,1.9999907158163341,1,17,scan,12806.958348735,384.108,True,2.0006399950986866,0.0006492792823524773,429,291,0,True,0
