stamp_sec,point_count,roll_deg,pitch_deg,tilt_deg,raw_finite_bins,raw_ground_bins,level_finite_bins,level_ground_bins
237.572,27322,-0.33403046810637926,-0.27258458652049977,0.33403046810637926,434,0,451,0
238.272,27356,-0.417620453475097,0.09243553072852732,0.417620453475097,434,0,435,0
239.072,27356,0.327554263414238,-0.08785934855775578,0.327554263414238,434,0,490,0
239.574,27346,-0.009876596549249786,0.15611808378220776,0.15611808378220776,433,0,486,0
241.072,27331,0.060072481818122477,0.1601520133657351,0.1601520133657351,433,0,484,0
243.172,27352,0.03178450059431268,0.20335858914091962,0.20335858914091962,433,0,482,0
244.372,27329,-0.03270259603372305,0.15288648987923079,0.15288648987923079,433,0,487,0
244.872,27352,0.04285565026986676,0.041048826120681954,0.04285565026986676,433,0,431,0
245.372,27333,0.007508820997610159,0.0531349215124695,0.0531349215124695,433,0,431,0
246.872,27345,0.01653486756800744,0.22021006832772447,0.22021006832772447,433,0,482,0
247.772,27347,0.0007063694383105518,0.25129937778078354,0.25129937778078354,433,0,479,0
248.472,27352,0.010533754879074491,0.09014648542358655,0.09014648542358655,433,0,431,0
249.572,27311,-0.060198655175150516,0.2762889987005847,0.2762889987005847,433,0,478,0
250.972,27039,-4.276578222370142,-3.2857824015995756,4.276578222370142,474,75,595,0
253.872,27573,1.9949165382868814,-2.291559863008455,2.291559863008455,483,0,610,0
254.773,26943,3.866872744128491,-2.516611364106189,3.866872744128491,487,55,640,0
256.572,27074,3.5062311683742533,-2.01955569498908,3.5062311683742533,442,69,563,0
257.072,26959,3.3935751591280874,-1.3816388388396148,3.3935751591280874,440,50,576,0
258.472,27221,0.13321955863115229,0.6515770518249456,0.6515770518249456,454,0,521,0
259.172,27612,0.8131404575075794,-0.3860529022562915,0.8131404575075794,459,0,628,0
260.572,27024,1.7726541199551098,-0.043057686203158946,1.7726541199551098,475,0,520,0
262.072,27228,-3.437084860544133,-2.4355985256409536,3.437084860544133,473,15,569,0
263.172,27441,-1.250871932187345,-1.5161299500060694,1.5161299500060694,482,0,569,0
263.872,27312,1.1934035970438663,-0.31165680006699026,1.1934035970438663,482,0,653,0
264.572,27284,-3.769318627415383,-2.825427268464403,3.769318627415383,480,21,615,0
265.072,27295,-3.661447593714857,-2.598481582013374,3.661447593714857,479,19,572,0
266.572,27281,2.314548339186913,-2.2553715508443477,2.314548339186913,491,0,606,0
268.372,26988,-5.18546089370199,-3.979864164748107,5.18546089370199,554,100,600,0
271.872,27077,0.5657997073764629,-1.120679568731642,1.120679568731642,508,0,697,0
273.273,26350,3.9178287825791576,-3.138916671009927,3.9178287825791576,514,64,599,0
274.872,26469,2.379815366649728,-1.7735799833789916,2.379815366649728,452,3,616,0
276.173,26270,-0.5829568525109387,-1.0861904393000177,1.0861904393000177,426,0,560,0
276.972,26037,0.16932397089248527,-0.12082115496853585,0.16932397089248527,417,0,452,0
277.472,26261,-0.24990005073014673,0.3342607766669753,0.3342607766669753,419,0,492,0
278.673,26441,1.3602049708084298,0.5550536465321781,1.3602049708084298,428,0,532,0
279.772,25731,-2.632144188962877,-3.4021534051825744,3.4021534051825744,471,25,559,0
281.672,27275,1.1722831179877289,-0.30535608959875155,1.1722831179877289,450,0,537,0
282.773,27264,-0.6200054760243432,-0.16874566169410055,0.6200054760243432,447,0,549,0
283.773,27269,-0.8342124179622568,0.14240333117640042,0.8342124179622568,433,0,590,0
284.672,26772,-3.2734705389704817,-2.279187153741879,3.2734705389704817,430,9,553,0
285.373,26868,3.5507841203870094,-2.7132123008503592,3.5507841203870094,429,0,518,0
286.072,26496,-2.5688427411384986,-2.7743071826612553,2.7743071826612553,428,6,510,0
286.772,27187,-0.5572973386250284,-0.6626499758161788,0.6626499758161788,425,0,566,0
287.272,27217,0.02921603780851626,-0.0026398983496098544,0.02921603780851626,423,0,424,0
288.273,26670,1.4446057361476723,-1.9258178962134986,1.9258178962134986,424,0,473,0
289.472,27166,-2.6196649480835292,-1.7106749940596402,2.6196649480835292,424,3,647,0
290.472,27186,-2.875801457716037,-2.353949090281193,2.875801457716037,441,18,620,0
290.973,27200,-2.433867753176818,-2.073054432146343,2.433867753176818,440,4,617,0
291.872,25905,-4.72372375628599,-4.609081114632797,4.72372375628599,504,128,528,0
293.773,27142,-0.29356910217305915,0.301673163377792,0.301673163377792,445,0,506,0
296.072,27144,0.020846818412324865,0.19326141756215817,0.19326141756215817,446,0,444,0
297.072,27130,0.03527097062086413,0.29471489485804353,0.29471489485804353,446,0,482,0
298.273,27140,0.0045801896359957284,0.22210089626452909,0.22210089626452909,446,0,452,0
299.772,26438,-3.219730938779565,-2.342938276278623,3.219730938779565,442,34,570,0
300.872,26710,-4.0442517815799635,-2.0324303726225668,4.0442517815799635,425,42,514,0
301.372,26749,-3.8560714362135955,0.7605082867806566,3.8560714362135955,425,20,525,0
301.872,26807,-3.7077507752624888,0.7595935105499892,3.7077507752624888,425,17,539,0
302.772,26376,-4.072184775827678,2.5306707131238464,4.072184775827678,480,155,545,0
303.272,26491,-3.53604471261621,2.1441744484762584,3.53604471261621,424,71,555,0
304.973,27186,0.02232866957793146,-0.12630485579327863,0.12630485579327863,424,0,428,0
308.772,27183,0.12300779140106566,-0.006643315112268175,0.12300779140106566,424,0,429,0
