run_id,sensor,distance_m,group,frames,detections,detection_rate,measured_p50_m,abs_error_p50_m,abs_error_p95_m,period_p50_s,period_p95_s,period_p99_s,tf_success_rate,contact_events,pass
blind_zone_20260822_093757,scan,0.49742262871726606,1,10,0,0.0,,,,0.11092290700071317,0.15092613520027953,0.1557215598404582,1.0,2950,False
blind_zone_20260822_093757,velodyne,0.49742262871726606,1,10,0,0.0,,,,0.11534230100005516,0.14853805320017271,0.15272814983996796,1.0,2950,False
blind_zone_20260822_093757,scan,0.49742262871726606,2,10,0,0.0,,,,0.11258886299947335,0.15407525900081964,0.1602701870011515,1.0,2942,False
blind_zone_20260822_093757,velodyne,0.49742262871726606,2,10,0,0.0,,,,0.11079055799928028,0.1629327121998358,0.16377726963997702,1.0,2942,False
blind_zone_20260822_093757,scan,0.49742262871726606,3,10,0,0.0,,,,0.11601341999994474,0.152569122600471,0.16579758532076083,1.0,3000,False
blind_zone_20260822_093757,velodyne,0.49742262871726606,3,10,0,0.0,,,,0.11454054599926167,0.15177110679906036,0.1656060421588336,1.0,3000,False
blind_zone_20260822_093757,scan,0.7006471697591967,1,10,10,1.0,0.7523046736726074,0.05165750391341073,0.053177358264302164,0.10890303700034565,0.1539431572000467,0.15658744103966454,1.0,0,False
blind_zone_20260822_093757,velodyne,0.7006471697591967,1,10,10,1.0,0.7514678537845612,0.05082068402536444,0.05279051918752722,0.1091789139991306,0.1537844948004931,0.15673832296102774,1.0,0,False
blind_zone_20260822_093757,scan,0.7006471697591967,2,10,10,1.0,0.7533864115465065,0.05273924178730982,0.055954420619366466,0.11152271300124994,0.12949875680023978,0.13664591296044817,1.0,0,False
blind_zone_20260822_093757,velodyne,0.7006471697591967,2,10,10,1.0,0.7529912889003754,0.05234411914117865,0.054038184473591364,0.11028443899886042,0.1281565278004564,0.13386025516010705,1.0,0,False
blind_zone_20260822_093757,scan,0.7006471697591967,3,10,10,1.0,0.7533830618972522,0.05273589213805552,0.054669259462042395,0.10626363400115224,0.1568881377996149,0.16033576595997145,1.0,0,False
blind_zone_20260822_093757,velodyne,0.7006471697591967,3,10,10,1.0,0.7526293694972992,0.051982199738102475,0.053137412259655514,0.10758361099942704,0.1568035748001421,0.16062802536063828,1.0,0,False
blind_zone_20260822_093757,scan,0.8998387041121679,1,10,10,1.0,0.8998415328344598,0.00024353128954712755,0.0006643637202108807,0.10791991200130724,0.16009960799965484,0.17150403679952433,1.0,0,True
blind_zone_20260822_093757,velodyne,0.8998387041121679,1,10,10,1.0,0.8998364210128784,4.279854889488455e-06,1.890180081171032e-05,0.10916060099953029,0.15580140960046263,0.16546249632076068,1.0,0,True
blind_zone_20260822_093757,scan,0.8998387041121679,2,10,10,1.0,0.8997733222752169,7.980026072668123e-05,0.0007303675856935251,0.11172600500140106,0.1598203462002857,0.16226939964006307,1.0,0,True
blind_zone_20260822_093757,velodyne,0.8998387041121679,2,10,10,1.0,0.8998346030712128,5.144122238731619e-06,1.8900874252891772e-05,0.11195986299935612,0.1569423214008566,0.16051962348108645,1.0,0,True
blind_zone_20260822_093757,scan,0.8998387041121679,3,10,10,1.0,0.8998606364440118,4.041249895436749e-05,0.000310391238231666,0.10847088599985,0.14178007799891928,0.15239759959855292,1.0,0,True
blind_zone_20260822_093757,velodyne,0.8998387041121679,3,10,10,1.0,0.8998459875583649,7.998701934242014e-06,2.3489949111366036e-05,0.1061795860005077,0.14209969739895312,0.1529157514788676,1.0,0,True
blind_zone_20260822_093757,scan,1.0998762305280976,1,10,10,1.0,1.0999049405429564,6.820421901054807e-05,0.0005340914615701185,0.10785372800091864,0.12982847160019445,0.1379642223205883,1.0,0,True
blind_zone_20260822_093757,velodyne,1.0998762305280976,1,10,10,1.0,1.099882185459137,7.802675027424044e-06,1.800711653046072e-05,0.11023626899986994,0.12764454559983276,0.13443741471950488,1.0,0,True
blind_zone_20260822_093757,scan,1.0998762305280976,2,10,10,1.0,1.099872150202625,8.967396103332081e-05,0.0002441433781638634,0.11155612599941378,0.145236428199496,0.14865666403893557,1.0,0,True
blind_zone_20260822_093757,velodyne,1.0998762305280976,2,10,10,1.0,1.0998806953430176,6.0145356841623254e-06,2.8485613081974388e-05,0.11074439299954975,0.14363889019987255,0.14726269243976275,1.0,0,True
blind_zone_20260822_093757,scan,1.0998762305280976,3,10,10,1.0,1.099870192451455,5.5162064757197093e-05,0.0002862634608597701,0.10826507999991009,0.1188995248001447,0.12283802975995059,1.0,0,True
blind_zone_20260822_093757,velodyne,1.0998762305280976,3,10,10,1.0,1.0998780131340027,5.299279946857638e-06,2.9045896742863048e-05,0.1071174169992446,0.11875348860048689,0.12249834332091268,1.0,0,True
