run_id,distance_m,group,frame,sensor,arrival_monotonic,message_stamp,detected,measured_distance_m,signed_error_m,valid_count,inf_count,nan_count,tf_ok,contact_events_in_group
blind_zone_20260822_093702,0.4998396965766674,1,1,scan,13059.948970723,183.211,True,0.49905142997223206,-0.000788266604435317,550,170,0,True,0
blind_zone_20260822_093702,0.4998396965766674,1,2,scan,13060.062930637,183.311,True,0.5013425751739884,0.0015028785973210113,547,173,0,True,0
blind_zone_20260822_093702,0.4998396965766674,1,3,scan,13060.167279216,183.411,True,0.4996448188629738,-0.00019487771369358642,557,163,0,True,0
blind_zone_20260822_093702,0.4998396965766674,1,4,scan,13060.275146387,183.511,True,0.49984529484932033,5.598272652951319e-06,551,169,0,True,0
blind_zone_20260822_093702,0.4998396965766674,1,5,scan,13060.401631656,183.611,True,0.4998007819740793,-3.891460258809154e-05,546,174,0,True,0
blind_zone_20260822_093702,0.4998396965766674,1,6,scan,13060.551996557,183.711,True,0.49993084754467154,9.115096800416111e-05,547,173,0,True,0
blind_zone_20260822_093702,0.4998396965766674,1,7,scan,13060.660020072,183.811,True,0.5008284533921226,0.000988756815455183,548,172,0,True,0
blind_zone_20260822_093702,0.4998396965766674,1,8,scan,13060.764375012,183.911,True,0.4995622942016783,-0.0002774023749890775,561,159,0,True,0
blind_zone_20260822_093702,0.4998396965766674,1,9,scan,13060.870715709,184.011,True,0.4998051781822951,-3.451839437229598e-05,544,176,0,True,0
blind_zone_20260822_093702,0.4998396965766674,1,10,scan,13060.976273205,184.111,True,0.5002448026354152,0.00040510605874777283,544,176,0,True,0
blind_zone_20260822_093702,0.4998396965766674,1,1,velodyne,13059.944917777,183.211,True,0.49995675683021545,0.00011706025354807359,14071,0,329,True,0
blind_zone_20260822_093702,0.4998396965766674,1,2,velodyne,13060.060993633,183.311,True,0.5000226497650146,0.00018295318834726793,14072,0,328,True,0
blind_zone_20260822_093702,0.4998396965766674,1,3,velodyne,13060.163249393,183.411,True,0.4998459815979004,6.285021233010113e-06,14072,0,328,True,0
blind_zone_20260822_093702,0.4998396965766674,1,4,velodyne,13060.273581119,183.511,True,0.4998401999473572,5.033706897972223e-07,14032,0,368,True,0
blind_zone_20260822_093702,0.4998396965766674,1,5,velodyne,13060.397210359,183.611,True,0.4998367726802826,-2.9238963847877386e-06,14030,0,370,True,0
blind_zone_20260822_093702,0.4998396965766674,1,6,velodyne,13060.544859635,183.711,True,0.49983370304107666,-5.993535590720356e-06,14023,0,377,True,0
blind_zone_20260822_093702,0.4998396965766674,1,7,velodyne,13060.657793313,183.811,True,0.5001253485679626,0.00028565199129526597,14071,0,329,True,0
blind_zone_20260822_093702,0.4998396965766674,1,8,velodyne,13060.760595059,183.911,True,0.4998687207698822,2.9024193214821636e-05,14071,0,329,True,0
blind_zone_20260822_093702,0.4998396965766674,1,9,velodyne,13060.869221955,184.011,True,0.4998411238193512,1.427242683815777e-06,14016,0,384,True,0
